2026-09-21 22:51:11,254 INFO: RepoExploreBench: 93 targets across 9 repos
======================================================================
RepoExploreBench v2.0
  Targets: 27 files across 9 repos
  Strategies: ['cov_qvalue_tgt_fn_calib', 'cov_qvalue_tgt_fnv_calib', 'cov_qvalue_tgt_fnt_calib']
  Seeds: [42]
  Exec budget: 24 per run
  Map mode: full
  Total runs: 81
======================================================================
  Connectivity: OK

  Fetching source code...
    click.core: 114085 chars
    click.types: 36390 chars
    click.termui: 28323 chars
    requests.utils: 33447 chars
    requests.models: 35222 chars
    requests.sessions: 30372 chars
    flask.app: 59200 chars
    flask.cli: 33820 chars
    flask.helpers: 22991 chars
    rich.console: 99096 chars
    rich.progress: 59691 chars
    rich.text: 47302 chars
    jinja2.compiler: 72198 chars
    jinja2.filters: 53861 chars
    jinja2.environment: 61252 chars
    httpx._client: 67489 chars
    httpx._models: 42302 chars
    httpx._urls: 21747 chars
    pydantic.types: 89470 chars
    pydantic.json_schema: 102806 chars
    pydantic.main: 65891 chars
    werkzeug.http: 43362 chars
    werkzeug.serving: 39331 chars
    werkzeug.datastructures.structures: 31760 chars
    starlette.routing: 35752 chars
    starlette.testclient: 29843 chars
    starlette.datastructures: 23348 chars
  Fetched 27/27 modules

Running 27 targets with 27 workers...
2026-09-21 22:52:07,285 INFO: Plan 2: ḡ=124, γE[v]=0.0, Q=124.0 (fn)
2026-09-21 22:52:07,393 INFO: Plan 0: ḡ=35, γE[v]=0.0, Q=35.0 (fn)
2026-09-21 22:52:07,889 INFO: Plan 1: ḡ=420, γE[v]=0.0, Q=420.0 (fn)
2026-09-21 22:52:10,876 INFO: Plan 2: ḡ=266, γE[v]=0.0, Q=266.0 (fn)
2026-09-21 22:52:11,722 INFO: Plan 0: ḡ=38, γE[v]=0.0, Q=38.0 (fn)
2026-09-21 22:52:12,369 INFO: Plan 0: ḡ=17, γE[v]=0.0, Q=17.0 (fn)
2026-09-21 22:52:12,459 INFO: Plan 2: ḡ=30, γE[v]=0.0, Q=30.0 (fn)
2026-09-21 22:52:12,880 INFO: Plan 0: ḡ=20, γE[v]=0.0, Q=20.0 (fn)
2026-09-21 22:52:12,967 INFO: Plan 1: ḡ=46, γE[v]=0.0, Q=46.0 (fn)
2026-09-21 22:52:13,029 INFO: Plan 0: ḡ=78, γE[v]=0.0, Q=78.0 (fn)
2026-09-21 22:52:13,082 INFO: Plan 1: ḡ=92, γE[v]=0.0, Q=92.0 (fn)
2026-09-21 22:52:13,230 INFO: Plan 2: ḡ=131, γE[v]=0.0, Q=131.0 (fn)
2026-09-21 22:52:13,251 INFO: Plan 1: ḡ=60, γE[v]=0.0, Q=60.0 (fn)
2026-09-21 22:52:13,784 INFO: Plan 2: ḡ=15, γE[v]=0.0, Q=15.0 (fn)
2026-09-21 22:52:13,840 INFO: Plan 1: ḡ=166, γE[v]=0.0, Q=166.0 (fn)
2026-09-21 22:52:13,870 INFO: Plan 1: ḡ=86, γE[v]=0.0, Q=86.0 (fn)
2026-09-21 22:52:14,119 INFO: Plan 2: ḡ=87, γE[v]=0.0, Q=87.0 (fn)
2026-09-21 22:52:14,148 INFO: Plan 2: ḡ=143, γE[v]=0.0, Q=143.0 (fn)
2026-09-21 22:52:14,175 INFO: Plan 0: ḡ=23, γE[v]=0.0, Q=23.0 (fn)
2026-09-21 22:52:14,414 INFO: Plan 0: ḡ=130, γE[v]=0.0, Q=130.0 (fn)
2026-09-21 22:52:14,905 INFO: Plan 0: ḡ=58, γE[v]=0.0, Q=58.0 (fn)
2026-09-21 22:52:15,376 INFO: Plan 1: ḡ=378, γE[v]=0.0, Q=378.0 (fn)
2026-09-21 22:52:16,512 INFO: Plan 1: ḡ=184, γE[v]=0.0, Q=184.0 (fn)
2026-09-21 22:52:16,516 INFO: Plan 0: ḡ=54, γE[v]=0.0, Q=54.0 (fn)
2026-09-21 22:52:16,535 INFO: Plan 2: ḡ=259, γE[v]=0.0, Q=259.0 (fn)
2026-09-21 22:52:16,916 INFO: Plan 0: ḡ=23, γE[v]=0.0, Q=23.0 (fn)
2026-09-21 22:52:17,050 INFO: Plan 1: ḡ=101, γE[v]=0.0, Q=101.0 (fn)
2026-09-21 22:52:17,099 INFO: Plan 0: ḡ=41, γE[v]=0.0, Q=41.0 (fn)
2026-09-21 22:52:17,635 INFO: Plan 2: ḡ=57, γE[v]=0.0, Q=57.0 (fn)
2026-09-21 22:52:17,774 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-21 22:52:17,825 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-21 22:52:17,853 INFO: Plan 2: ḡ=112, γE[v]=0.0, Q=112.0 (fn)
2026-09-21 22:52:18,598 INFO: Plan 2: ḡ=197, γE[v]=0.0, Q=197.0 (fn)
2026-09-21 22:52:18,627 INFO: Plan 1: ḡ=269, γE[v]=0.0, Q=269.0 (fn)
2026-09-21 22:52:18,658 INFO: Plan 0: ḡ=67, γE[v]=0.0, Q=67.0 (fn)
2026-09-21 22:52:18,664 INFO: Plan 0: ḡ=41, γE[v]=0.0, Q=41.0 (fn)
